word,ipa,x1,x2,x3,x4,x5,x6,x7_hz,x7_norm,x8,x9_re,x9_norm,x10,x11,x11_ord,x12,L,a,b,x13_accent,x13_status,x14_contour,x15_meter,x16_regularity,tau,morph_type,d_source,generated,ud_atype,ud_kana,ud_mora,accent_class,accent_default,accent_variant,accent_src
ちゃらんぽらん,tɕaɾampoɾaŋ,2,5,3,0,8,4,600.0,4.54,3,3000.0,5.78,4,h,6,#FFFF00,97.1,-21.6,94.5,3,prior_pending_realaudio,5.62,7.4,4.51,0.337,N(撥音単発),measured,False,0,チャランポラン,6,heiban_平板,flat,false,whole
ちゃりん,tɕaɾiŋ,3,8,9,7,1,2,3000.0,8.61,9,12000.0,8.13,8,c,2,#C0C0C0,77.7,-0.0,0.0,3,prior_pending_realaudio,9.0,2.6,0,0.254,N(撥音単発),measured,False,2,チャリン,3,nakadaka/odaka_核2,back,true,whole
ちゃん,tɕaŋ,3,7,8,7,5,4,650.0,4.74,8,3500.0,6.04,7,h,6,#FFFFFF,100.0,-0.0,0.0,3,prior_pending_realaudio,7.73,5.56,3.03,0.306,N(撥音単発),measured,False,,チャン,2,unknown,front,false,unk
ちやほや,tɕijahoja,2,3,2,1,9,6,500.0,4.07,2,1000.0,3.91,2,hh,7,#FFC0CB,83.6,24.1,3.3,5,prior_pending_realaudio,5.51,7.71,4.72,0.326,COMPOUND(複合・異種),measured,False,1,チヤホヤ,4,atamadaka_頭高,front,false,whole
ちゅっ,tɕuʔ,3,9,9,9,7,5,2000.0,7.58,9,14000.0,8.39,9,hh,7,#FF69B4,65.5,64.2,-10.6,2,prior_pending_realaudio,9.0,4.95,0,0.38,Q(促音単発),measured,False,1,チュッ,2,atamadaka_頭高,front,false,whole
ちゅんちゅん,tɕuntɕuŋ,2,6,7,5,8,4,2500.0,8.15,6,12000.0,8.13,6,h,6,#FFFACD,97.6,-5.4,22.2,4,prior_pending_realaudio,5.12,8.26,3.86,0.447,REDUP(畳語・同一),measured,False,1,チュンチュン,4,atamadaka_頭高,front,false,whole
ちゅーちゅー,tɕuːtɕuː,2,2,5,5,9,7,2800.0,8.44,0,5000.0,6.65,5,mh,5,#FFB6C1,81.1,28.0,5.0,4,prior_pending_realaudio,5.05,7.58,4.86,0.38,REDUP(畳語・同一),measured,False,1,チュ,1,atamadaka_頭高,front,false,firsttoken
ちょいちょい,tɕoitɕoi,2,7,4,4,8,4,1200.0,6.29,6,4000.0,6.27,5,h,6,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,5.33,7.93,3.16,0.436,REDUP(畳語・同一),measured,False,1,チョイチョイ,4,atamadaka_頭高,front,false,whole
ちょきちょき,tɕokitɕoki,4,8,8,8,3,2,1500.0,6.86,8,9000.0,7.64,7,mc,3,#708090,52.8,-2.1,-10.6,4,prior_pending_realaudio,6.74,5.15,5.2,0.446,REDUP(畳語・同一),measured,False,1,チョキチョキ,4,atamadaka_頭高,front,false,whole
ちょくちょく,tɕokutɕoku,3,7,6,7,6,4,900.0,5.56,7,6500.0,7.09,6,h,6,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,5.14,7.94,4.24,0.419,REDUP(畳語・同一),measured,False,1,チョクチョク,4,atamadaka_頭高,front,false,whole
ちょこっ,tɕokoʔ,2,9,7,9,7,3,1100.0,6.07,9,8000.0,7.44,8,mh,5,#FFFFFF,100.0,-0.0,0.0,2,prior_pending_realaudio,8.93,3.32,0,0.271,Q(促音単発),measured,False,1,チョコ,2,atamadaka_頭高,front,false,firsttoken
ちょっきり,tɕokkiɾi,4,8,9,9,4,1,1300.0,6.49,8,10000.0,7.82,9,0,4,#000000,0.0,0.0,0.0,5,prior_pending_realaudio,7.95,6.8,4.4,0.3,COMPOUND(複合・異種),measured,False,3,チョッキリ,4,nakadaka/odaka_核3,back,true,whole
ちょっくら,tɕokkuɾa,3,8,5,4,8,3,800.0,5.26,7,5000.0,6.65,6,h,6,#FFFFFF,100.0,-0.0,0.0,5,prior_pending_realaudio,6.31,6.99,3.6,0.336,COMPOUND(複合・異種),measured,False,3,チョックラ,4,nakadaka/odaka_核3,back,true,whole
ちょびちょび,tɕobitɕobi,2,4,4,9,8,6,1400.0,6.68,5,900.0,3.73,5,mc,3,#F5F5DC,95.9,-4.2,12.0,4,prior_pending_realaudio,5.13,8.88,3.43,0.453,REDUP(畳語・同一),measured,False,1,チョビチョビ,4,atamadaka_頭高,front,false,whole
ちょびっ,tɕobiʔ,3,9,8,9,7,5,1500.0,6.86,9,12000.0,8.13,9,mc,3,#FFFFFF,100.0,-0.0,0.0,2,prior_pending_realaudio,9.0,4.95,0,0.354,Q(促音単発),measured,False,2,チョビッ,3,nakadaka/odaka_核2,back,true,whole
ちょろちょろ,tɕoɾotɕoɾo,2,5,2,1,9,9,1000.0,5.83,4,2500.0,5.47,9,mh,5,#E0FFFF,97.9,-9.9,-3.4,4,prior_pending_realaudio,4.9,8.23,3.91,0.438,REDUP(畳語・同一),measured,False,1,チョロチョロ,4,atamadaka_頭高,front,false,whole
ちょろり,tɕoɾoɾi,2,6,5,3,9,8,900.0,5.56,6,3000.0,5.78,8,mh,5,#F0F8FF,97.2,-1.3,-4.3,4,prior_pending_realaudio,6.11,8.0,2.09,0.344,RI(り単発),measured,False,2,チョロリ,3,nakadaka/odaka_核2,back,true,whole
ちらちら,tɕiɾatɕiɾa,1,6,2,2,9,2,1800.0,7.32,4,12000.0,8.13,3,c,2,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,4.9,8.12,2.82,0.479,REDUP(畳語・同一),measured,False,1,チラチラ,4,atamadaka_頭高,front,false,whole
ちらほら,tɕiɾahoɾa,2,5,1,1,9,4,1200.0,6.29,3,8000.0,7.44,2,c,2,#F5F5F5,96.5,-0.0,0.0,5,prior_pending_realaudio,5.6,7.35,4.07,0.405,COMPOUND(複合・異種),measured,False,1,チラホラ,4,atamadaka_頭高,front,false,whole
ちんちろりん,tɕintɕiɾoɾiŋ,2,6,7,5,3,2,3500.0,9.0,5,15000.0,8.51,6,c,2,#C0C0C0,77.7,-0.0,0.0,3,prior_pending_realaudio,5.73,7.26,3.31,0.383,N(撥音単発),measured,False,5,チンチロリン,6,nakadaka/odaka_核5,back,true,whole
ちんまり,tɕimmaɾi,3,2,4,9,6,6,400.0,3.51,3,400.0,2.35,6,mh,5,#BDB76B,73.4,-8.8,39.3,5,prior_pending_realaudio,5.38,7.78,4.17,0.352,COMPOUND(複合・異種),measured,False,3,チンマリ,4,nakadaka/odaka_核3,back,true,whole
つかつか,tsukatsuka,5,7,9,3,6,2,500.0,4.07,6,8000.0,7.44,8,h,6,#8B0000,28.1,51.0,41.3,4,prior_pending_realaudio,5.24,8.58,3.13,0.42,REDUP(畳語・同一),measured,False,1,ツカツカ,4,atamadaka_頭高,front,false,whole
つくづく,tsukuzuku,6,2,4,9,4,7,220.0,2.0,2,1200.0,4.22,9,mc,3,#4B0082,20.5,51.7,-53.3,5,prior_pending_realaudio,5.46,7.72,3.46,0.329,COMPOUND(複合・異種),measured,False,3,ツクヅク,4,nakadaka/odaka_核3,back,true,whole
つべこべ,tsubekobe,5,6,6,6,6,6,450.0,3.81,5,7000.0,7.22,7,h,6,#DAA520,70.8,8.5,68.8,5,prior_pending_realaudio,6.24,7.87,2.37,0.337,COMPOUND(複合・異種),measured,False,1,ツベコベ,4,atamadaka_頭高,front,false,whole
つやつや,tsujatsuja,1,2,2,0,9,6,600.0,4.54,1,100.0,0.0,2,mh,5,#FFB6C1,81.1,28.0,5.0,4,prior_pending_realaudio,5.07,8.26,3.51,0.404,REDUP(畳語・同一),measured,False,1,ツヤツヤ,4,atamadaka_頭高,front,false,whole
つるつる,tsuɾutsuɾu,1,3,2,0,9,8,450.0,3.81,2,150.0,0.69,4,mh,5,#F0FFFF,98.9,-4.9,-1.7,4,prior_pending_realaudio,5.26,8.38,3.7,0.358,REDUP(畳語・同一),measured,False,1,ツルツル,4,atamadaka_頭高,front,false,whole
つん,tsuŋ,4,7,9,8,5,3,900.0,5.56,7,9000.0,7.64,9,c,2,#FFFFFF,100.0,-0.0,0.0,3,prior_pending_realaudio,7.05,6.83,4.08,0.33,N(撥音単発),measured,False,0,ツン,2,heiban_平板,flat,false,whole
つんつん,tsuntsuŋ,4,6,9,9,3,2,800.0,5.26,4,11000.0,7.98,8,c,2,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,5.19,7.99,4.37,0.451,REDUP(畳語・同一),measured,False,1,ツンツン,4,atamadaka_頭高,front,false,whole
つーかー,tsuːkaː,3,2,5,2,8,3,500.0,4.07,0,2000.0,5.09,4,h,6,#F5F5F5,96.5,-0.0,0.0,5,prior_pending_realaudio,5.19,7.62,8.85,0.366,COMPOUND(複合・異種),measured,False,,ツー,2,unknown,front,false,unk
てかてか,tekateka,2,4,3,0,9,4,1100.0,6.07,3,5000.0,6.65,3,h,6,#FFD700,86.9,-1.9,87.1,4,prior_pending_realaudio,5.12,8.22,3.4,0.443,REDUP(畳語・同一),measured,False,0,テカテカ,4,heiban_平板,flat,false,whole
てきぱき,tekipaki,4,8,9,5,6,3,1000.0,5.83,8,9000.0,7.64,7,h,6,#FFFFFF,100.0,-0.0,0.0,5,prior_pending_realaudio,6.99,6.8,4.11,0.301,COMPOUND(複合・異種),measured,False,1,テキパキ,4,atamadaka_頭高,front,false,whole
てくてく,tekuteku,4,5,7,5,6,3,400.0,3.51,5,4500.0,6.47,6,0,4,#708090,52.8,-2.1,-10.6,4,prior_pending_realaudio,5.07,8.41,3.33,0.45,REDUP(畳語・同一),measured,False,1,テクテク,4,atamadaka_頭高,front,false,whole
てっきり,tekkiɾi,5,8,9,8,4,2,600.0,4.54,8,8000.0,7.44,9,0,4,#000000,0.0,0.0,0.0,5,prior_pending_realaudio,8.3,2.5,8,0.302,COMPOUND(複合・異種),measured,False,3,テッキリ,4,nakadaka/odaka_核3,back,true,whole
てらてら,teɾateɾa,3,4,2,1,9,7,500.0,4.07,3,4000.0,6.27,5,mh,5,#DAA520,70.8,8.5,68.8,4,prior_pending_realaudio,5.05,8.4,2.65,0.437,REDUP(畳語・同一),measured,False,1,テラテラ,4,atamadaka_頭高,front,false,whole
でかでか,dekadeka,8,4,8,2,5,4,250.0,2.32,3,7000.0,7.22,9,mc,3,#000000,0.0,0.0,0.0,4,prior_pending_realaudio,4.93,8.12,2.91,0.434,REDUP(畳語・同一),measured,False,3,デカデカ,4,nakadaka/odaka_核3,back,true,whole
でっぷり,deppuɾi,9,2,3,9,4,8,180.0,1.49,5,1500.0,4.6,9,c,2,#4B3621,24.5,6.4,16.8,5,prior_pending_realaudio,5.65,7.89,2.78,0.372,COMPOUND(複合・異種),measured,False,3,デップリ,4,nakadaka/odaka_核3,back,true,whole
でぶでぶ,debudebu,8,3,2,7,5,9,150.0,1.03,3,1200.0,4.22,9,mc,3,#8B4513,37.5,26.4,41.0,4,prior_pending_realaudio,5.07,8.58,3.68,0.396,REDUP(畳語・同一),measured,False,1,デブ,2,atamadaka_頭高,front,false,firsttoken
でれでれ,deɾedeɾe,3,1,1,2,9,8,280.0,2.61,1,800.0,3.53,7,hh,7,#FFC0CB,83.6,24.1,3.3,4,prior_pending_realaudio,5.04,8.15,4.66,0.42,REDUP(畳語・同一),measured,False,1,デレデレ,4,atamadaka_頭高,front,false,whole
でん,deŋ,9,2,9,9,2,4,150.0,1.03,7,500.0,2.73,9,mc,3,#000000,0.0,0.0,0.0,3,prior_pending_realaudio,5.39,7.35,1.68,0.358,N(撥音単発),measured,False,1,デ,1,atamadaka_頭高,front,false,firsttoken
とことこ,tokotoko,3,5,6,3,7,3,400.0,3.51,5,3500.0,6.04,5,mh,5,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,5.12,8.29,5.61,0.45,REDUP(畳語・同一),measured,False,1,トコトコ,4,atamadaka_頭高,front,false,whole
とっくり,tokkuɾi,6,3,5,9,5,7,250.0,2.32,8,2000.0,5.09,8,mh,5,#8B4513,37.5,26.4,41.0,5,prior_pending_realaudio,8.14,4.62,0.83,0.307,COMPOUND(複合・異種),measured,False,3,トックリ,4,nakadaka/odaka_核3,back,true,whole
とっと,totto,4,9,8,3,6,2,600.0,4.54,9,11000.0,7.98,8,h,6,#FFFFFF,100.0,-0.0,0.0,3,prior_pending_realaudio,9.0,3.15,0,0.309,Qto(っと),measured,False,1,トッ,2,atamadaka_頭高,front,false,firsttoken
とぼとぼ,tobotobo,7,2,1,6,6,6,200.0,1.75,3,500.0,2.73,7,c,2,#708090,52.8,-2.1,-10.6,4,prior_pending_realaudio,5.0,8.62,3.46,0.448,REDUP(畳語・同一),measured,False,1,トボトボ,4,atamadaka_頭高,front,false,whole
とろとろ,toɾotoɾo,4,1,1,3,9,9,220.0,2.0,1,600.0,3.04,9,mh,5,#FFFACD,97.6,-5.4,22.2,4,prior_pending_realaudio,5.04,8.85,3.28,0.416,REDUP(畳語・同一),measured,False,0,トロトロ,4,heiban_平板,flat,false,whole
とんちんかん,tontɕiŋkaŋ,3,7,3,4,6,2,800.0,5.26,6,12000.0,8.13,4,0,4,#FFFF00,97.1,-21.6,94.5,3,prior_pending_realaudio,5.78,7.49,3.15,0.37,N(撥音単発),measured,False,3,トンチンカン,6,nakadaka/odaka_核3,back,true,whole
とんとん,tontoŋ,4,7,7,5,4,3,400.0,3.51,6,5500.0,6.81,7,mc,3,#A0522D,43.8,29.3,35.6,4,prior_pending_realaudio,5.2,8.11,4.85,0.43,REDUP(畳語・同一),measured,False,1,トントン,4,atamadaka_頭高,front,false,whole
どかっ,dokaʔ,9,9,9,8,3,3,180.0,1.49,9,18000.0,8.82,9,mc,3,#000000,0.0,0.0,0.0,2,prior_pending_realaudio,9.0,3.32,0,0.318,Q(促音単発),measured,False,2,ドカッ,3,nakadaka/odaka_核2,back,true,whole
どかどか,dokadoka,8,8,7,3,6,3,250.0,2.32,7,15000.0,8.51,8,h,6,#8B0000,28.1,51.0,41.3,4,prior_pending_realaudio,5.39,7.68,3.52,0.416,REDUP(畳語・同一),measured,False,1,ドカドカ,4,atamadaka_頭高,front,false,whole
どかん,dokaŋ,9,8,9,7,2,4,120.0,0.46,9,20000.0,9.0,9,h,6,#000000,0.0,0.0,0.0,3,prior_pending_realaudio,9.0,2.6,0,0.388,N(撥音単発),measured,False,2,ドカン,3,nakadaka/odaka_核2,back,true,whole
どきっ,dokiʔ,7,9,8,9,5,5,350.0,3.17,9,13000.0,8.27,9,h,6,#FF0000,53.2,80.1,67.2,2,prior_pending_realaudio,9.0,3.32,0,0.317,Q(促音単発),measured,False,2,ドキッ,3,nakadaka/odaka_核2,back,true,whole
どきどき,dokidoki,6,7,6,8,6,6,300.0,2.78,7,9000.0,7.64,8,h,6,#FF4500,57.6,67.8,69.0,4,prior_pending_realaudio,5.1,7.75,4.41,0.418,REDUP(畳語・同一),measured,False,1,ドキドキ,4,atamadaka_頭高,front,false,whole
どぎまぎ,doɡimaɡi,5,7,3,7,7,6,400.0,3.51,6,6000.0,6.95,7,h,6,#FFD700,86.9,-1.9,87.1,5,prior_pending_realaudio,6.35,7.07,2.99,0.343,COMPOUND(複合・異種),measured,False,1,ドギマギ,4,atamadaka_頭高,front,false,whole
どしどし,doɕidoɕi,8,7,8,4,5,3,280.0,2.61,6,11000.0,7.98,8,h,6,#8B4513,37.5,26.4,41.0,4,prior_pending_realaudio,4.92,8.58,3.64,0.43,REDUP(畳語・同一),measured,False,1,ドシドシ,4,atamadaka_頭高,front,false,whole
どしゃどしゃ,doɕadoɕa,8,6,5,2,8,9,240.0,2.22,5,17000.0,8.72,9,mc,3,#4682B4,52.5,-4.1,-32.2,4,prior_pending_realaudio,5.02,8.31,2.99,0.442,REDUP(畳語・同一),measured,False,1,ド,1,atamadaka_頭高,front,false,firsttoken
どしんどしん,doɕindoɕiŋ,9,8,9,8,2,4,130.0,0.66,8,18000.0,8.82,9,mc,3,#000000,0.0,0.0,0.0,4,prior_pending_realaudio,5.26,5.63,7.88,0.447,REDUP(畳語・同一),measured,False,2,ドシン,3,nakadaka/odaka_核2,back,true,firsttoken
どすんどすん,dosundosuŋ,9,8,9,9,2,3,140.0,0.85,9,19000.0,8.91,9,mc,3,#2F4F4F,31.3,-11.7,-3.7,4,prior_pending_realaudio,6.81,4.7,0.12,0.547,REDUP(畳語・同一),measured,False,2,ドスン,3,nakadaka/odaka_核2,back,true,firsttoken
どたばた,dotabata,8,8,4,3,6,4,320.0,2.94,8,14000.0,8.39,7,h,6,#8B4513,37.5,26.4,41.0,5,prior_pending_realaudio,8.79,5.66,9.0,0.289,COMPOUND(複合・異種),measured,False,1,ドタバタ,4,atamadaka_頭高,front,false,whole
どっかり,dokkaɾi,9,5,8,9,3,5,200.0,1.75,8,3000.0,5.78,9,mc,3,#000000,0.0,0.0,0.0,5,prior_pending_realaudio,9.0,3.85,8,0.301,COMPOUND(複合・異種),measured,False,3,ドッカリ,4,nakadaka/odaka_核3,back,true,whole
どっさり,dossaɾi,8,4,6,3,7,6,280.0,2.61,7,6000.0,6.95,8,mc,3,#DAA520,70.8,8.5,68.8,5,prior_pending_realaudio,6.74,7.23,4.3,0.329,COMPOUND(複合・異種),measured,False,3,ドッサリ,4,nakadaka/odaka_核3,back,true,whole
どっしり,doɕɕiɾi,9,3,9,9,2,5,180.0,1.49,6,2000.0,5.09,9,mc,3,#2F4F4F,31.3,-11.7,-3.7,5,prior_pending_realaudio,5.49,7.75,1.96,0.354,COMPOUND(複合・異種),measured,False,3,ドッシリ,4,nakadaka/odaka_核3,back,true,whole
どっと,dotto,8,8,9,4,7,5,300.0,2.78,9,12000.0,8.13,8,h,6,#FF0000,53.2,80.1,67.2,3,prior_pending_realaudio,9.0,3.15,0,0.355,Qto(っと),measured,False,0,ドット,3,heiban_平板,flat,false,whole
どっぷり,doppuɾi,8,2,4,9,7,9,150.0,1.03,5,1800.0,4.91,9,mh,5,#000080,13.0,47.5,-64.7,5,prior_pending_realaudio,5.14,7.67,3.18,0.385,COMPOUND(複合・異種),measured,False,3,ドップリ,4,nakadaka/odaka_核3,back,true,whole
どでん,dodeŋ,9,8,7,8,3,4,180.0,1.49,8,14000.0,8.39,9,mc,3,#000000,0.0,0.0,0.0,3,prior_pending_realaudio,7.87,5.57,8.39,0.306,N(撥音単発),measured,False,1,ド,1,atamadaka_頭高,front,false,firsttoken
どぶん,dobuŋ,9,8,9,7,7,9,110.0,0.24,8,20000.0,9.0,9,mc,3,#191970,15.9,31.7,-49.6,3,prior_pending_realaudio,9.0,3.84,0,0.307,N(撥音単発),measured,False,2,ドブン,3,nakadaka/odaka_核2,back,true,whole
どぼん,doboŋ,8,8,9,8,7,9,130.0,0.66,9,19000.0,8.91,9,mc,3,#0000CD,25.0,67.2,-91.5,3,prior_pending_realaudio,9.0,2.6,0,0.359,N(撥音単発),measured,False,2,ドボン,3,nakadaka/odaka_核2,back,true,whole
どやどや,dojadoja,6,7,5,2,8,5,350.0,3.17,6,15000.0,8.51,7,h,6,#DAA520,70.8,8.5,68.8,4,prior_pending_realaudio,5.17,8.11,3.75,0.424,REDUP(畳語・同一),measured,False,1,ドヤドヤ,4,atamadaka_頭高,front,false,whole
どろどろ,doɾodoɾo,7,2,2,6,9,9,160.0,1.19,2,1100.0,4.07,9,mh,5,#4B3621,24.5,6.4,16.8,4,prior_pending_realaudio,5.04,8.43,3.44,0.429,REDUP(畳語・同一),measured,False,1,ドロドロ,4,atamadaka_頭高,front,false,whole
どろん,doɾoŋ,5,8,8,4,9,6,280.0,2.61,8,6000.0,6.95,7,mc,3,#808080,53.6,-0.0,0.0,3,prior_pending_realaudio,8.13,4.81,5.51,0.333,N(撥音単発),measured,False,2,ドロン,3,nakadaka/odaka_核2,back,true,whole
どんちゃん,dontɕaŋ,7,8,6,1,5,4,500.0,4.07,7,16000.0,8.62,7,h,6,#FF0000,53.2,80.1,67.2,5,prior_pending_realaudio,5.82,7.23,3.23,0.327,COMPOUND(複合・異種),measured,False,1,ドンチャン,4,atamadaka_頭高,front,false,whole
どんと,donto,9,4,9,9,2,3,180.0,1.49,8,4000.0,6.27,9,mc,3,#000000,0.0,0.0,0.0,3,prior_pending_realaudio,7.3,6.12,4.3,0.298,OTHER(単発),measured,False,1,ドン,2,atamadaka_頭高,front,false,firsttoken
どんどん,dondoŋ,8,7,9,5,3,4,200.0,1.75,5,14000.0,8.39,9,h,6,#8B0000,28.1,51.0,41.3,4,prior_pending_realaudio,5.13,8.6,3.35,0.438,REDUP(畳語・同一),measured,False,1,ドンドン,4,atamadaka_頭高,front,false,whole
どんぴしゃ,dompiɕa,5,9,9,9,4,2,600.0,4.54,9,13000.0,8.27,9,h,6,#FFFFFF,100.0,-0.0,0.0,5,prior_pending_realaudio,9.0,2.65,8,0.329,COMPOUND(複合・異種),measured,False,0,ドンピシャ,4,heiban_平板,flat,false,whole
どんみり,dommiɾi,7,2,3,8,6,7,180.0,1.49,4,600.0,3.04,8,mc,3,#483D8B,30.8,26.1,-42.1,5,prior_pending_realaudio,5.12,8.2,2.01,0.364,COMPOUND(複合・異種),measured,False,1,ドン,2,atamadaka_頭高,front,false,firsttoken
どんより,doŋjoɾi,8,1,1,9,8,8,120.0,0.46,1,300.0,1.87,9,c,2,#2F4F4F,31.3,-11.7,-3.7,5,prior_pending_realaudio,5.2,8.3,2.73,0.332,COMPOUND(複合・異種),measured,False,3,ドンヨリ,4,nakadaka/odaka_核3,back,true,whole
なびなび,nabinabi,2,3,1,0,9,6,220.0,2.0,2,1500.0,4.6,4,mh,5,#F0E68C,90.3,-9.0,45.0,4,prior_pending_realaudio,5.03,8.51,3.61,0.422,REDUP(畳語・同一),measured,False,1,ナ,1,atamadaka_頭高,front,false,firsttoken
なみなみ,naminami,4,2,2,3,9,9,240.0,2.22,1,800.0,3.53,9,mc,3,#00BFFF,72.5,-17.7,-42.5,4,prior_pending_realaudio,5.05,8.26,3.37,0.403,REDUP(畳語・同一),measured,False,3,ナミナミ,4,nakadaka/odaka_核3,back,true,whole
なよなよ,najonajo,1,2,1,1,9,7,300.0,2.78,2,400.0,2.35,3,mh,5,#FFF0F5,96.1,5.9,-0.6,4,prior_pending_realaudio,4.99,8.23,3.16,0.427,REDUP(畳語・同一),measured,False,1,ナヨナヨ,4,atamadaka_頭高,front,false,whole
にこっ,nikoʔ,2,9,8,5,7,4,1800.0,7.32,9,9000.0,7.64,8,h,6,#FFD700,86.9,-1.9,87.1,2,prior_pending_realaudio,9.0,3.32,0,0.386,Q(促音単発),measured,False,2,ニコッ,3,nakadaka/odaka_核2,back,true,whole
にこにこ,nikoniko,2,5,5,2,8,3,1600.0,7.02,4,3500.0,6.04,4,h,6,#FFFF00,97.1,-21.6,94.5,4,prior_pending_realaudio,5.12,8.0,5.91,0.456,REDUP(畳語・同一),measured,False,1,ニコニコ,4,atamadaka_頭高,front,false,whole
にこり,nikoɾi,2,6,7,3,8,4,1700.0,7.17,6,4000.0,6.27,6,h,6,#FFFACD,97.6,-5.4,22.2,4,prior_pending_realaudio,6.26,7.71,1.33,0.358,RI(り単発),measured,False,2,ニコリ,3,nakadaka/odaka_核2,back,true,whole
にたにた,nitanita,3,4,2,8,6,5,450.0,3.81,5,1200.0,4.22,7,mc,3,#ADFF2F,92.0,-52.5,81.9,4,prior_pending_realaudio,5.01,8.88,3.06,0.453,REDUP(畳語・同一),measured,False,1,ニタニタ,4,atamadaka_頭高,front,false,whole
にたり,nitaɾi,3,7,6,7,7,6,500.0,4.07,6,2500.0,5.47,8,mc,3,#9ACD32,76.5,-38.0,66.6,4,prior_pending_realaudio,6.39,7.41,2.27,0.339,RI(り単発),measured,False,2,ニタリ,3,nakadaka/odaka_核2,back,true,whole
にっ,niʔ,3,9,9,9,4,2,2200.0,7.82,9,11000.0,7.98,9,h,6,#FFFFFF,100.0,-0.0,0.0,2,prior_pending_realaudio,9.0,3.32,0,0.415,Q(促音単発),measured,False,,ニ,1,unknown,front,false,unk
にゃーにゃー,ɲaːɲaː,2,2,4,1,9,7,800.0,5.26,0,1500.0,4.6,5,h,6,#FFB6C1,81.1,28.0,5.0,4,prior_pending_realaudio,5.01,7.43,7.87,0.385,REDUP(畳語・同一),measured,False,1,ニャア,2,atamadaka_頭高,front,false,firsttoken
にやにや,nijanija,2,3,1,3,8,6,400.0,3.51,2,1000.0,3.91,6,mh,5,#F0E68C,90.3,-9.0,45.0,4,prior_pending_realaudio,4.93,7.85,5.35,0.43,REDUP(畳語・同一),measured,False,1,ニヤニヤ,4,atamadaka_頭高,front,false,whole
にやり,nijaɾi,3,6,7,4,8,5,550.0,4.32,5,2800.0,5.66,7,h,6,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,5.67,8.11,1.39,0.354,RI(り単発),measured,False,2,ニヤリ,3,nakadaka/odaka_核2,back,true,whole
にゅるにゅる,ɲuɾuɲuɾu,5,4,2,9,7,9,180.0,1.49,2,600.0,3.04,9,mc,3,#556B2F,42.2,-18.8,30.6,4,prior_pending_realaudio,5.02,8.12,3.36,0.409,REDUP(畳語・同一),measured,False,1,ニュルニュル,4,atamadaka_頭高,front,false,whole
にょきにょき,ɲokiɲoki,4,6,8,4,5,4,600.0,4.54,6,4500.0,6.47,7,mh,5,#32CD32,72.6,-67.1,61.4,4,prior_pending_realaudio,5.19,8.12,4.91,0.438,REDUP(畳語・同一),measured,False,1,ニョキニョキ,4,atamadaka_頭高,front,false,whole
にょろにょろ,ɲoɾoɲoɾo,3,3,1,2,9,8,300.0,2.78,1,1200.0,4.22,8,mc,3,#006400,36.2,-43.4,41.9,4,prior_pending_realaudio,5.07,8.2,3.7,0.409,REDUP(畳語・同一),measured,False,1,ニョロニョロ,4,atamadaka_頭高,front,false,whole
ぬくぬく,nukunuku,3,2,2,0,8,6,250.0,2.32,2,500.0,2.73,4,hh,7,#FFD700,86.9,-1.9,87.1,4,prior_pending_realaudio,5.09,8.49,3.2,0.424,REDUP(畳語・同一),measured,False,1,ヌクヌク,4,atamadaka_頭高,front,false,whole
ぬけぬけ,nukenuke,4,5,4,1,9,2,500.0,4.07,4,3000.0,5.78,3,h,6,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,5.05,8.45,3.35,0.442,REDUP(畳語・同一),measured,False,3,ヌケヌケ,4,nakadaka/odaka_核3,back,true,whole
ぬっと,nutto,6,8,9,9,6,4,220.0,2.0,9,9000.0,7.64,9,mc,3,#000000,0.0,0.0,0.0,3,prior_pending_realaudio,9.0,3.15,0,0.358,Qto(っと),measured,False,0,ヌッ,2,heiban_平板,flat,false,firsttoken
ぬめぬめ,numenume,5,2,1,8,6,9,150.0,1.03,2,300.0,1.87,9,mc,3,#2F4F4F,31.3,-11.7,-3.7,4,prior_pending_realaudio,5.05,8.36,3.07,0.412,REDUP(畳語・同一),measured,False,1,ヌメヌメ,4,atamadaka_頭高,front,false,whole
ぬらぬら,nuɾanuɾa,4,3,2,1,8,8,280.0,2.61,2,1500.0,4.6,8,mh,5,#4B3621,24.5,6.4,16.8,4,prior_pending_realaudio,5.06,8.23,3.65,0.424,REDUP(畳語・同一),measured,False,1,ヌラヌラ,4,atamadaka_頭高,front,false,whole
ぬるぬる,nuɾunuɾu,4,2,1,3,9,9,200.0,1.75,1,700.0,3.31,9,mc,3,#000080,13.0,47.5,-64.7,4,prior_pending_realaudio,5.06,8.31,3.16,0.402,REDUP(畳語・同一),measured,False,1,ヌルヌル,4,atamadaka_頭高,front,false,whole
ねそねそ,nesoneso,5,1,1,9,4,6,180.0,1.49,1,400.0,2.35,7,c,2,#808080,53.6,-0.0,0.0,4,prior_pending_realaudio,5.03,8.2,3.14,0.406,REDUP(畳語・同一),measured,False,,ネ,1,unknown,front,false,unk
